ID_VENTE,ID_ARTICLE,ID_CLIENT,ID_ESTABLISSEMENT,LIBELLE_VENTE,PRIX_VENTE,DEVISE_VENTE,DATE_VENTE
3634,ML1512            009006         X,SC000019,107,Polo Femme  Taille 48  Coloris Semoule,1150.69,EUR,20-03-2017 07:03
3635,ML1512            00900A         X,SC000019,107,Polo Femme  Taille 48  Coloris Ruisseau,1150.69,EUR,21-10-2015 05:05
3637,ML1812            00400S         X,SC000019,107,Polo Enfant  Taille 06 ans  Coloris Tomate,600.23,EUR,06-03-2012 17:48
3638,ML1812            005001         X,SC000019,107,Polo Enfant  Taille 08 ans  Coloris Blanc,600.23,EUR,24-05-2009 22:37
3639,ML1812            00500C         X,SC000019,107,Polo Enfant  Taille 08 ans  Coloris Chartreuse,600.23,EUR,07-08-2014 20:14
3640,ML1812            006001         X,SC000019,107,Polo Enfant  Taille 10 ans  Coloris Blanc,600.23,EUR,23-01-2019 03:37
3641,ML1812            006007         X,SC000019,107,Polo Enfant  Taille 10 ans  Coloris Acidul??,600.23,EUR,17-04-2018 04:50
3642,ML1812            00600S         X,SC000019,107,Polo Enfant  Taille 10 ans  Coloris Tomate,600.23,EUR,12-08-2008 22:04
3643,ML1812            008001         X,SC000019,107,Polo Enfant  Taille 14 ans  Coloris Blanc,600.23,EUR,23-09-2012 16:42
3646,M5629R            009006         X,SC000027,107,Polo Rugby Bicolore  Taille 4XL  Coloris Blanc/bleu ciel,1245.63,EUR,21-03-2015 09:35
3648,MC7997            005003         X,SC000027,107,Bottine 1900  Pointure 39  Coloris Noir,1850.88,EUR,30-03-2011 04:23
3649,MC7997            00600F         X,SC000027,107,Bottine 1900  Pointure 40  Coloris Marron,3701.77,EUR,05-05-2018 13:57
3652,M98SG6            001001   001   X,SC000013,108,Soutien Gorge L??a  Taille 080  Coloris Blanc  Bonnet A,71.67,EUR,23-04-2013 06:23
3653,M98SG6            001001   003   X,SC000013,108,Soutien Gorge L??a  Taille 080  Coloris Blanc  Bonnet C,71.67,EUR,08-11-2007 11:14
3654,M98SG6            001003   001   X,SC000013,108,Soutien Gorge L??a  Taille 080  Coloris Noir  Bonnet A,71.67,EUR,09-05-2015 13:57
3655,M98SG6            002003   003   X,SC000013,108,Soutien Gorge L??a  Taille 085  Coloris Noir  Bonnet C,35.83,EUR,01-07-2012 11:13
3656,M98SG6            002003   004   X,SC000013,108,Soutien Gorge L??a  Taille 085  Coloris Noir  Bonnet D,71.67,EUR,01-04-2014 03:18
3657,M98SG6            003001   004   X,SC000013,108,Soutien Gorge L??a  Taille 090  Coloris Blanc  Bonnet D,71.67,EUR,03-02-2008 01:47
3658,M98SG6            004001   003   X,SC000013,108,Soutien Gorge L??a  Taille 095  Coloris Blanc  Bonnet C,35.83,EUR,05-03-2010 12:17
3659,M98SG6            004003   002   X,SC000013,108,Soutien Gorge L??a  Taille 095  Coloris Noir  Bonnet B,71.67,EUR,21-12-2013 04:14
3660,M98SG6            00C001   001   X,SC000013,108,Soutien Gorge L??a  Taille 075  Coloris Blanc  Bonnet A,35.83,EUR,06-03-2012 12:28
3661,M98SG6            00C003   001   X,SC000013,108,Soutien Gorge L??a  Taille 075  Coloris Noir  Bonnet A,71.67,EUR,06-02-2007 23:55
3663,M99SG1            00100A   001   X,SC000013,108,Soutien Gorge Clara  Taille 080  Coloris Fuchsia  Bonnet A,55.59,EUR,26-01-2015 19:20
3664,M99SG1            00100H   001   X,SC000013,108,Soutien Gorge Clara  Taille 080  Coloris Rouge  Bonnet A,27.79,EUR,26-09-2019 15:06
3665,M99SG1            002001   002   X,SC000013,108,Soutien Gorge Clara  Taille 085  Coloris Blanc  Bonnet B,55.59,EUR,03-07-2019 18:24
3666,M99SG1            003003   004   X,SC000013,108,Soutien Gorge Clara  Taille 090  Coloris Noir  Bonnet D,55.59,EUR,14-04-2009 21:11
3667,M99SG1            00300A   003   X,SC000013,108,Soutien Gorge Clara  Taille 090  Coloris Fuchsia  Bonnet C,55.59,EUR,03-08-2017 23:24
3668,M99SG1            00300H   001   X,SC000013,108,Soutien Gorge Clara  Taille 090  Coloris Rouge  Bonnet A,55.59,EUR,23-06-2007 06:40
3669,M99SG1            00300H   002   X,SC000013,108,Soutien Gorge Clara  Taille 090  Coloris Rouge  Bonnet B,27.79,EUR,30-01-2017 07:13
3670,M99SG1            00300H   003   X,SC000013,108,Soutien Gorge Clara  Taille 090  Coloris Rouge  Bonnet C,27.79,EUR,21-04-2011 17:11
3671,M99SG1            00400H   002   X,SC000013,108,Soutien Gorge Clara  Taille 095  Coloris Rouge  Bonnet B,27.79,EUR,06-04-2015 14:15
3674,M44E44            00500K         X,SC000015,108,Kid's 3/4 Pant  Taille 08 ans  Coloris Gris,10.71,EUR,11-11-2010 14:59
3675,M44E44            00800K         X,SC000015,108,Kid's 3/4 Pant  Taille 14 ans  Coloris Gris,24.78,EUR,09-01-2013 15:17
3676,M44E44            00900B         X,SC000015,108,Kid's 3/4 Pant  Taille 16 ans  Coloris Orange,14.07,EUR,31-07-2013 17:57
3677,M44E44            00900G         X,SC000015,108,Kid's 3/4 Pant  Taille 16 ans  Coloris Kaki,28.13,EUR,28-11-2019 03:29
3678,M44E44            00900K         X,SC000015,108,Kid's 3/4 Pant  Taille 16 ans  Coloris Gris,14.07,EUR,01-06-2012 02:28
3680,M90021            00100L         X,SC000015,108,Bermuda 6 Poches  Taille 03 ans  Coloris Ecru,24.44,EUR,15-08-2018 19:05
3681,M90021            00200L         X,SC000015,108,Bermuda 6 Poches  Taille 04 ans  Coloris Ecru,24.44,EUR,18-04-2017 04:53
3682,M90021            00300G         X,SC000015,108,Bermuda 6 Poches  Taille 05 ans  Coloris Kaki,26.12,EUR,06-01-2008 08:30
3683,M90021            00400L         X,SC000015,108,Bermuda 6 Poches  Taille 06 ans  Coloris Ecru,26.12,EUR,05-01-2008 04:06
3684,M90021            00500B         X,SC000015,108,Bermuda 6 Poches  Taille 08 ans  Coloris Orange,13.06,EUR,03-01-2007 15:55
3685,M90021            00700L         X,SC000015,108,Bermuda 6 Poches  Taille 12 ans  Coloris Ecru,14.9,EUR,29-07-2015 20:09
3686,M90021            00800B         X,SC000015,108,Bermuda 6 Poches  Taille 14 ans  Coloris Orange,33.15,EUR,14-07-2014 12:59
3689,M16623            001001         X,SC000016,108,Cravate Club  Taille TU  Coloris Bordeaux/marine,30.14,EUR,03-12-2007 17:55
3691,M4184J            00700Q         X,SC000016,108,Sandale Jungle  Pointure 41  Coloris Taupe,56.1,EUR,02-07-2007 05:05
3693,M4A603            00400L         X,SC000016,108,Pantalon Lin  Taille 38  Coloris Ecru,43.54,EUR,10-08-2017 17:02
3694,M4A603            008004         X,SC000016,108,Pantalon Lin  Taille 46  Coloris Marine,87.07,EUR,01-12-2017 05:54
3695,M4A603            00800L         X,SC000016,108,Pantalon Lin  Taille 46  Coloris Ecru,87.07,EUR,14-08-2019 23:55
3696,M4A603            009004         X,SC000016,108,Pantalon Lin  Taille 48  Coloris Marine,87.07,EUR,14-05-2007 14:41
3697,M4A603            00900F         X,SC000016,108,Pantalon Lin  Taille 48  Coloris Marron,87.07,EUR,25-04-2017 04:28
3698,M4A603            00900L         X,SC000016,108,Pantalon Lin  Taille 48  Coloris Ecru,43.54,EUR,12-03-2018 18:47
3699,M4A603            00A00F         X,SC000016,108,Pantalon Lin  Taille 50  Coloris Marron,87.07,EUR,04-05-2014 12:37
3700,M4A603            00A00L         X,SC000016,108,Pantalon Lin  Taille 50  Coloris Ecru,43.54,EUR,12-10-2015 19:54
3701,M4A603            00B00F         X,SC000016,108,Pantalon Lin  Taille 52  Coloris Marron,43.54,EUR,20-04-2018 14:57
3702,M4A603            00C00F         X,SC000016,108,Pantalon Lin  Taille 54  Coloris Marron,43.54,EUR,22-06-2017 07:56
3703,M4A603            00C00L         X,SC000016,108,Pantalon Lin  Taille 54  Coloris Ecru,87.07,EUR,31-08-2012 02:18
3705,M87349            00300H         X,SC000016,108,Cardigan Col Montant  Taille S  Coloris Rouge,65.2,EUR,16-02-2015 19:42
3706,M87349            004003         X,SC000016,108,Cardigan Col Montant  Taille M  Coloris Noir,32.61,EUR,18-05-2011 09:58
3707,M87349            005003         X,SC000016,108,Cardigan Col Montant  Taille L  Coloris Noir,32.61,EUR,27-05-2014 12:15
3710,MC0912            00100A         X,SC000017,108,Chapka Molletonn??e  Taille TU  Coloris Fuchsia,15.06,EUR,30-08-2007 09:57
3713,M01J51            001001001      X,SC000018,108,Jean Levi's 501  Taille 30  Coloris Dry bones  Longueur 32,70.32,EUR,16-03-2015 18:15
3714,M01J51            001001002      X,SC000018,108,Jean Levi's 501  Taille 30  Coloris Dry bones  Longueur 34,35.17,EUR,14-04-2015 09:42
3715,M01J51            001003002      X,SC000018,108,Jean Levi's 501  Taille 30  Coloris Blue john  Longueur 34,35.17,EUR,22-06-2007 05:37
3716,M01J51            001004001      X,SC000018,108,Jean Levi's 501  Taille 30  Coloris Washed  Longueur 32,35.17,EUR,12-10-2011 20:55
3717,M01J51            001004002      X,SC000018,108,Jean Levi's 501  Taille 30  Coloris Washed  Longueur 34,35.17,EUR,23-11-2010 15:30
3718,M01J51            001005002      X,SC000018,108,Jean Levi's 501  Taille 30  Coloris Black  Longueur 34,35.17,EUR,01-10-2019 22:41
3719,M01J51            001006001      X,SC000018,108,Jean Levi's 501  Taille 30  Coloris Stonewash  Longueur 32,35.17,EUR,27-10-2016 19:04
3720,M01J51            001007001      X,SC000018,108,Jean Levi's 501  Taille 30  Coloris Hit  Longueur 32,35.17,EUR,28-11-2010 11:56
3721,M01J51            002001001      X,SC000018,108,Jean Levi's 501  Taille 31  Coloris Dry bones  Longueur 32,35.17,EUR,17-03-2014 13:47
3722,M01J51            002001002      X,SC000018,108,Jean Levi's 501  Taille 31  Coloris Dry bones  Longueur 34,70.32,EUR,06-11-2011 19:25
3723,M01J51            002002001      X,SC000018,108,Jean Levi's 501  Taille 31  Coloris Well worn  Longueur 32,70.32,EUR,22-01-2016 18:55
3724,M01J51            002002002      X,SC000018,108,Jean Levi's 501  Taille 31  Coloris Well worn  Longueur 34,70.32,EUR,25-12-2014 02:43
3725,M01J51            002003001      X,SC000018,108,Jean Levi's 501  Taille 31  Coloris Blue john  Longueur 32,35.17,EUR,02-09-2011 13:59
3726,M01J51            002003002      X,SC000018,108,Jean Levi's 501  Taille 31  Coloris Blue john  Longueur 34,35.17,EUR,13-03-2017 02:20
3727,M01J51            002004001      X,SC000018,108,Jean Levi's 501  Taille 31  Coloris Washed  Longueur 32,35.17,EUR,18-09-2008 15:39
3728,M01J51            002004002      X,SC000018,108,Jean Levi's 501  Taille 31  Coloris Washed  Longueur 34,35.17,EUR,02-11-2012 09:50
3729,M01J51            002006001      X,SC000018,108,Jean Levi's 501  Taille 31  Coloris Stonewash  Longueur 32,70.32,EUR,19-08-2017 04:29
3730,M01J51            002006002      X,SC000018,108,Jean Levi's 501  Taille 31  Coloris Stonewash  Longueur 34,70.32,EUR,11-10-2017 11:41
3731,M01J51            002006004      X,SC000018,108,Jean Levi's 501  Taille 31  Coloris Stonewash  Longueur 30,70.32,EUR,09-08-2007 23:42
3732,M01J51            002007001      X,SC000018,108,Jean Levi's 501  Taille 31  Coloris Hit  Longueur 32,35.17,EUR,01-06-2016 16:55
3733,M01J51            003001001      X,SC000018,108,Jean Levi's 501  Taille 32  Coloris Dry bones  Longueur 32,70.32,EUR,23-12-2018 23:26
3734,M01J51            003001002      X,SC000018,108,Jean Levi's 501  Taille 32  Coloris Dry bones  Longueur 34,70.32,EUR,15-02-2008 19:09
3735,M01J51            003002001      X,SC000018,108,Jean Levi's 501  Taille 32  Coloris Well worn  Longueur 32,35.17,EUR,20-08-2010 10:06
3736,M01J51            003002002      X,SC000018,108,Jean Levi's 501  Taille 32  Coloris Well worn  Longueur 34,70.32,EUR,11-11-2017 13:42
3737,M01J51            003003001      X,SC000018,108,Jean Levi's 501  Taille 32  Coloris Blue john  Longueur 32,35.17,EUR,19-08-2011 09:22
3738,M01J51            003003002      X,SC000018,108,Jean Levi's 501  Taille 32  Coloris Blue john  Longueur 34,70.32,EUR,08-01-2009 00:34
3739,M01J51            003004001      X,SC000018,108,Jean Levi's 501  Taille 32  Coloris Washed  Longueur 32,70.32,EUR,22-04-2013 05:05
3740,M01J51            003004002      X,SC000018,108,Jean Levi's 501  Taille 32  Coloris Washed  Longueur 34,70.32,EUR,16-10-2012 16:53
3741,M01J51            003006001      X,SC000018,108,Jean Levi's 501  Taille 32  Coloris Stonewash  Longueur 32,70.32,EUR,05-12-2014 02:13
3742,M01J51            003006002      X,SC000018,108,Jean Levi's 501  Taille 32  Coloris Stonewash  Longueur 34,70.32,EUR,30-07-2008 11:14
3743,M01J51            003006004      X,SC000018,108,Jean Levi's 501  Taille 32  Coloris Stonewash  Longueur 30,70.32,EUR,19-09-2015 23:28
3744,M01J51            003007001      X,SC000018,108,Jean Levi's 501  Taille 32  Coloris Hit  Longueur 32,70.32,EUR,23-11-2016 02:14
3745,M01J51            003007002      X,SC000018,108,Jean Levi's 501  Taille 32  Coloris Hit  Longueur 34,70.32,EUR,31-05-2007 07:54
3746,M01J51            004001001      X,SC000018,108,Jean Levi's 501  Taille 33  Coloris Dry bones  Longueur 32,70.32,EUR,21-11-2010 02:35
3747,M01J51            004001002      X,SC000018,108,Jean Levi's 501  Taille 33  Coloris Dry bones  Longueur 34,70.32,EUR,13-09-2014 11:21
3748,M01J51            004002001      X,SC000018,108,Jean Levi's 501  Taille 33  Coloris Well worn  Longueur 32,70.32,EUR,11-07-2011 10:39
3749,M01J51            004002002      X,SC000018,108,Jean Levi's 501  Taille 33  Coloris Well worn  Longueur 34,70.32,EUR,22-04-2017 23:02
3750,M01J51            004003001      X,SC000018,108,Jean Levi's 501  Taille 33  Coloris Blue john  Longueur 32,70.32,EUR,05-03-2010 15:17
3751,M01J51            004003002      X,SC000018,108,Jean Levi's 501  Taille 33  Coloris Blue john  Longueur 34,70.32,EUR,23-03-2018 12:08
3752,M01J51            004004001      X,SC000018,108,Jean Levi's 501  Taille 33  Coloris Washed  Longueur 32,70.32,EUR,28-11-2017 14:45
3753,M01J51            004004002      X,SC000018,108,Jean Levi's 501  Taille 33  Coloris Washed  Longueur 34,70.32,EUR,09-01-2010 02:28
3754,M01J51            004006001      X,SC000018,108,Jean Levi's 501  Taille 33  Coloris Stonewash  Longueur 32,70.32,EUR,05-12-2018 07:14
3755,M01J51            004006002      X,SC000018,108,Jean Levi's 501  Taille 33  Coloris Stonewash  Longueur 34,35.17,EUR,09-02-2007 22:59
3756,M01J51            004007001      X,SC000018,108,Jean Levi's 501  Taille 33  Coloris Hit  Longueur 32,70.32,EUR,10-02-2012 06:53
3757,M01J51            004007002      X,SC000018,108,Jean Levi's 501  Taille 33  Coloris Hit  Longueur 34,70.32,EUR,22-01-2009 11:40
3758,M01J51            005001002      X,SC000018,108,Jean Levi's 501  Taille 34  Coloris Dry bones  Longueur 34,70.32,EUR,28-05-2016 07:45
3759,M01J51            005002002      X,SC000018,108,Jean Levi's 501  Taille 34  Coloris Well worn  Longueur 34,70.32,EUR,19-02-2015 16:09
3760,M01J51            005003002      X,SC000018,108,Jean Levi's 501  Taille 34  Coloris Blue john  Longueur 34,70.32,EUR,11-09-2008 19:08
3761,M01J51            005004002      X,SC000018,108,Jean Levi's 501  Taille 34  Coloris Washed  Longueur 34,35.17,EUR,31-05-2018 09:33
3762,M01J51            005005002      X,SC000018,108,Jean Levi's 501  Taille 34  Coloris Black  Longueur 34,70.32,EUR,01-03-2015 18:36
3763,M01J51            005006002      X,SC000018,108,Jean Levi's 501  Taille 34  Coloris Stonewash  Longueur 34,70.32,EUR,02-06-2016 16:22
3764,M01J51            005007002      X,SC000018,108,Jean Levi's 501  Taille 34  Coloris Hit  Longueur 34,35.17,EUR,22-05-2015 10:41
3765,M01J51            006001002      X,SC000018,108,Jean Levi's 501  Taille 36  Coloris Dry bones  Longueur 34,70.32,EUR,04-08-2016 18:35
3766,M01J51            006002002      X,SC000018,108,Jean Levi's 501  Taille 36  Coloris Well worn  Longueur 34,70.32,EUR,16-05-2016 16:58
3767,M01J51            006003002      X,SC000018,108,Jean Levi's 501  Taille 36  Coloris Blue john  Longueur 34,35.17,EUR,03-07-2019 04:01
3768,M01J51            006004002      X,SC000018,108,Jean Levi's 501  Taille 36  Coloris Washed  Longueur 34,70.32,EUR,02-12-2011 21:39
3769,M01J51            00A006001      X,SC000018,108,Jean Levi's 501  Taille 29  Coloris Stonewash  Longueur 32,70.32,EUR,12-12-2007 05:31
3770,M01J51            00A006004      X,SC000018,108,Jean Levi's 501  Taille 29  Coloris Stonewash  Longueur 30,70.32,EUR,02-06-2016 17:50
3771,M01J51            00A007001      X,SC000018,108,Jean Levi's 501  Taille 29  Coloris Hit  Longueur 32,70.32,EUR,25-12-2007 18:36
3773,MP0910            00400K         X,SC000018,108,Tee-Shirt Col Rond  Taille M  Coloris Gris,8.04,EUR,16-08-2011 04:58
3774,MP0910            006004         X,SC000018,108,Tee-Shirt Col Rond  Taille XL  Coloris Marine,16.07,EUR,30-10-2019 00:03
3775,MP0910            00600G         X,SC000018,108,Tee-Shirt Col Rond  Taille XL  Coloris Kaki,8.04,EUR,14-09-2012 19:01
3778,ML1212            003002         X,SC000019,108,Polo Homme  Taille 3  Coloris Noir,77.03,EUR,27-03-2015 05:56
3779,ML1212            003006         X,SC000019,108,Polo Homme  Taille 3  Coloris Semoule,77.03,EUR,03-12-2013 09:27
3780,ML1212            00300J         X,SC000019,108,Polo Homme  Taille 3  Coloris Biche,38.51,EUR,23-09-2019 03:24
3781,ML1212            00300N         X,SC000019,108,Polo Homme  Taille 3  Coloris Source,38.51,EUR,18-08-2016 20:41
3782,ML1212            004002         X,SC000019,108,Polo Homme  Taille 4  Coloris Noir,38.51,EUR,29-08-2015 14:29
3783,ML1212            004007         X,SC000019,108,Polo Homme  Taille 4  Coloris Acidul??,77.03,EUR,19-11-2017 16:08
3784,ML1212            00400N         X,SC000019,108,Polo Homme  Taille 4  Coloris Source,38.51,EUR,19-01-2019 09:36
3785,ML1212            00400R         X,SC000019,108,Polo Homme  Taille 4  Coloris Eclipse,38.51,EUR,22-05-2013 11:42
3786,ML1212            005006         X,SC000019,108,Polo Homme  Taille 5  Coloris Semoule,38.51,EUR,06-06-2008 11:09
3787,ML1212            005007         X,SC000019,108,Polo Homme  Taille 5  Coloris Acidul??,38.51,EUR,26-07-2013 17:03
3788,ML1212            00500N         X,SC000019,108,Polo Homme  Taille 5  Coloris Source,38.51,EUR,09-11-2018 14:35
3789,ML1212            00500R         X,SC000019,108,Polo Homme  Taille 5  Coloris Eclipse,77.03,EUR,23-09-2015 06:27
3790,ML1212            00700N         X,SC000019,108,Polo Homme  Taille 6  Coloris Source,38.51,EUR,05-11-2010 20:03
3791,ML1212            00700O         X,SC000019,108,Polo Homme  Taille 6  Coloris Prusse,77.03,EUR,30-04-2016 01:07
3792,ML1212            008003         X,SC000019,108,Polo Homme  Taille 7  Coloris Marine,38.51,EUR,15-12-2015 15:26
3793,ML1212            00800N         X,SC000019,108,Polo Homme  Taille 7  Coloris Source,38.51,EUR,30-09-2016 21:17
3794,ML1212            00800P         X,SC000019,108,Polo Homme  Taille 7  Coloris Epices,77.03,EUR,03-01-2007 19:35
3795,ML1212            00800Q         X,SC000019,108,Polo Homme  Taille 7  Coloris Chaudronnier,38.51,EUR,19-02-2019 18:13
3796,ML1212            009001         X,SC000019,108,Polo Homme  Taille 8  Coloris Blanc,38.51,EUR,17-06-2019 11:40
3797,ML1212            009003         X,SC000019,108,Polo Homme  Taille 8  Coloris Marine,38.51,EUR,17-11-2017 12:06
3798,ML1212            009006         X,SC000019,108,Polo Homme  Taille 8  Coloris Semoule,38.51,EUR,20-08-2018 17:07
